Row,Burstiness Ratio,Average Gap,Run Lengths
9042,0.0,0.0,[1]
9043,0.0,0.0,[1]
9063,0.0,16.0,"[1, 1]"
9064,0.0,0.0,[1]
9065,0.5789473684210527,2.473684210526316,"[1, 9, 2, 3, 5, 1, 6, 1, 5, 1, 1, 6, 2, 1, 1, 1, 1]"
9066,0.7678571428571429,1.75,"[6, 7, 5, 1, 15, 16, 1, 1, 7, 1, 3, 1, 3, 2]"
9067,0.0,0.0,[1]
9068,0.0,0.0,[1]
9069,0.3684210526315789,5.105263157894737,"[1, 6, 1, 1, 3, 2, 3, 1, 1, 1, 1, 2, 1]"
9082,0.0,4.0,"[1, 1]"
9093,0.0,23.0,"[1, 1]"
9094,0.0,0.0,[1]
9102,0.0,0.0,[1]
9104,0.0,0.0,[1]
9105,0.25,12.25,"[1, 2, 1, 1]"
9106,0.0,0.0,[1]
9107,0.5,16.5,"[2, 1]"
9111,0.0,0.0,[1]
9112,0.0,0.0,[1]
9113,0.0,0.0,[1]
9115,0.0,0.0,[1]
9116,0.0,0.0,[1]
9117,0.0,0.0,[1]
9118,0.0,0.0,[1]
9119,0.0,0.0,[1]
9145,0.4,10.4,"[1, 4, 1, 1]"
9158,0.0,0.0,[1]
9159,0.0,0.0,[1]
9160,0.0,0.0,[1]
9161,0.7551020408163265,1.9387755102040816,"[2, 5, 12, 1, 3, 15, 3, 1, 1, 11, 1, 6, 1]"
9169,0.0,0.0,[1]
9170,0.0,0.0,[1]
9171,0.0,0.0,[1]
9177,1.0,2.0,[3]
9180,0.2,16.8,"[1, 1, 3, 1, 1]"
9181,0.0,0.0,[1]
9182,0.2631578947368421,4.2631578947368425,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1]"
9183,0.32142857142857145,3.392857142857143,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 2, 4, 1, 3, 1, 1, 1]"
9188,0.0,3.0,"[1, 1]"
9189,0.0,17.75,"[1, 1, 1, 1, 1]"
9193,0.0,0.0,[1]
9194,0.0,0.0,[1]
9217,0.23076923076923078,6.0,"[1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1]"
9218,0.36363636363636365,4.2272727272727275,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 9, 3, 3, 1, 1]"
9219,0.0,0.0,[1]
9220,0.0,7.545454545454546,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9221,0.25,5.625,"[1, 1, 2, 1, 1, 1, 1, 3, 1, 3, 2, 1, 1]"
9255,0.0,38.0,"[1, 1, 1]"
9256,0.125,10.625,"[1, 1, 1, 1, 1, 1, 2, 1]"
9259,0.0,8.25,"[1, 1, 1, 1, 1]"
9294,0.0,11.333333333333334,"[1, 1, 1, 1]"
9297,0.0,0.0,[1]
9332,0.0,0.0,[1]
9335,0.3333333333333333,4.333333333333333,"[1, 3, 1]"
9366,0.0,0.0,[1]
9367,0.0,0.0,[1]
9368,0.0,0.0,[1]
9369,0.0,0.0,[1]
9370,0.09090909090909091,8.909090909090908,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]"
9371,0.0,0.0,[1]
9373,0.0,0.0,[1]
9386,0.0,0.0,[1]
9408,0.0,0.0,[1]
9410,0.0,11.0,"[1, 1]"
9411,0.0,12.5,"[1, 1, 1, 1, 1, 1, 1]"
9444,0.0,0.0,[1]
9445,0.0,11.5,"[1, 1, 1]"
9446,0.36363636363636365,8.454545454545455,"[1, 1, 1, 6, 2, 1, 1, 1]"
9447,0.0,0.0,[1]
9448,0.0,30.666666666666668,"[1, 1, 1, 1]"
9449,0.35294117647058826,5.411764705882353,"[5, 1, 1, 1, 1, 1, 1, 2, 3, 1, 3, 1]"
9479,0.0,0.0,[1]
9482,0.0,34.0,"[1, 1]"
9485,0.25,17.0,"[1, 2, 1, 1]"
9556,0.0,5.0,"[1, 1]"
9557,0.3333333333333333,9.666666666666666,"[1, 1, 2]"
9560,0.0,27.0,"[1, 1, 1, 1]"
9595,0.0,40.0,"[1, 1]"
9597,0.14285714285714285,8.857142857142858,"[1, 1, 1, 1, 1, 3, 1]"
9598,0.16666666666666666,11.833333333333334,"[1, 1, 1, 1, 3, 1]"
9601,0.0,14.75,"[1, 1, 1, 1, 1]"
9617,0.25,17.0,"[2, 1, 1, 1]"
9635,0.45,4.95,"[1, 1, 2, 1, 3, 1, 2, 3, 3, 4, 1, 1]"
9636,0.2631578947368421,5.2105263157894735,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3, 1]"
9638,0.0,20.0,"[1, 1, 1, 1, 1]"
9639,0.3125,5.3125,"[3, 1, 2, 1, 4, 1, 2, 1, 1, 1, 1, 1]"
9673,0.14285714285714285,10.571428571428571,"[1, 2, 1, 1, 1, 1, 1]"
9674,0.375,4.6875,"[1, 4, 1, 1, 3, 1, 1, 1, 1, 5, 3]"
9675,0.0,0.0,[1]
9676,0.0,23.0,"[1, 1, 1, 1]"
9677,0.4,6.133333333333334,"[1, 2, 1, 3, 1, 6, 3, 1, 1, 1]"
9711,0.26666666666666666,6.2,"[3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1]"
9712,0.375,4.041666666666667,"[2, 1, 2, 3, 3, 1, 1, 1, 1, 3, 1, 2, 1, 1, 3, 3]"
9714,0.5,47.5,"[3, 1]"
9715,0.4666666666666667,6.266666666666667,"[3, 3, 1, 5, 3, 1, 1, 1, 3]"
9728,0.0,18.0,"[1, 1]"
9729,0.0,50.0,"[1, 1]"
9730,0.0,50.0,"[1, 1]"
9731,0.0,50.0,"[1, 1]"
9732,0.0,50.0,"[1, 1]"
9733,0.0,50.0,"[1, 1]"
9734,0.0,50.0,"[1, 1]"
9735,0.0,50.0,"[1, 1]"
9736,0.0,50.0,"[1, 1]"
9737,0.0,50.0,"[1, 1]"
9738,0.0,50.0,"[1, 1]"
9739,0.0,25.0,"[1, 1, 1]"
9740,0.0,50.0,"[1, 1]"
9741,0.0,50.0,"[1, 1]"
9742,0.0,50.0,"[1, 1]"
9743,0.0,50.0,"[1, 1]"
9744,0.0,50.0,"[1, 1]"
9745,0.5,16.0,"[2, 1]"
9746,0.0,50.0,"[1, 1]"
9747,0.0,50.0,"[1, 1]"
9748,0.3333333333333333,16.666666666666668,"[2, 1, 1]"
9751,0.4,10.0,"[3, 1, 1, 1]"
9752,0.0,0.0,[1]
9753,0.0,0.0,[1]
9754,0.0,50.0,"[1, 1]"
9755,0.0,50.0,"[1, 1]"
9756,0.0,50.0,"[1, 1]"
9757,0.0,50.0,"[1, 1]"
9758,0.0,48.0,"[1, 1]"
9759,0.0,24.0,"[1, 1, 1]"
9760,0.0,50.0,"[1, 1]"
9761,0.0,50.0,"[1, 1]"
9762,0.0,0.0,[1]
9763,0.0,50.0,"[1, 1]"
9764,0.0,50.0,"[1, 1]"
9765,0.0,50.0,"[1, 1]"
9766,0.3333333333333333,9.333333333333334,"[3, 1, 1]"
9767,0.0,20.333333333333332,"[1, 1, 1, 1]"
9768,0.0,28.0,"[1, 1]"
9777,0.0,14.5,"[1, 1, 1, 1, 1]"
9778,0.0,19.333333333333332,"[1, 1, 1, 1]"
9779,0.0,0.0,[1]
9787,0.2,6.7,"[3, 2, 1, 1, 1, 1, 1, 1, 1]"
9788,0.35714285714285715,7.0,"[1, 3, 4, 1, 1, 3, 1, 2, 1, 1]"
9789,0.0,0.0,[1]
9790,0.14285714285714285,5.428571428571429,"[1, 1, 3, 1, 1, 1, 1]"
9791,0.7674418604651163,2.1627906976744184,"[2, 6, 5, 1, 8, 12, 1, 3, 6, 10, 7]"
9826,0.0,20.0,"[1, 1, 1, 1]"
9842,0.0,57.0,"[1, 1]"
9864,1.0,1.0,[2]
9901,0.0,18.4,"[1, 1, 1, 1, 1, 1]"
9902,0.0,16.0,"[1, 1, 1, 1, 1]"
9904,0.18181818181818182,7.2727272727272725,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1]"
9905,0.5714285714285714,3.357142857142857,"[4, 3, 6, 1, 5, 2, 1, 1, 3, 5, 6, 1, 1]"
9940,0.0,47.0,"[1, 1]"
9975,0.0,39.0,"[1, 1, 1]"
9977,0.0,0.0,[1]
9978,0.5,13.0,"[2, 1]"
9980,0.42857142857142855,6.5,"[4, 1, 2, 1, 4, 1, 3, 1, 1]"
9981,0.375,5.9375,"[4, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1]"
9994,0.0,0.0,[1]
9995,0.0,0.0,[1]
10015,0.3333333333333333,5.388888888888889,"[1, 2, 2, 2, 3, 1, 1, 1, 1, 1, 3, 1, 2]"
10016,0.2777777777777778,5.444444444444445,"[1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 2]"
10018,0.18181818181818182,7.818181818181818,"[1, 1, 1, 1, 1, 4, 1, 1, 1, 1]"
10019,0.5625,3.0,"[1, 2, 3, 6, 1, 3, 1, 8, 6, 3, 1, 3, 1, 2, 1]"
10032,0.0,0.0,[1]
10033,0.0,0.0,[1]
10050,0.0,0.0,[1]
10051,0.0,50.0,"[1, 1]"
10054,0.0,26.0,"[1, 1, 1]"
10056,0.0,15.5,"[1, 1, 1]"
10057,0.0,39.0,"[1, 1, 1]"
10070,0.0,0.0,[1]
10071,0.0,6.0,"[1, 1]"
10072,0.0,6.0,"[1, 1]"
10073,0.0,6.0,"[1, 1]"
10074,0.0,6.0,"[1, 1]"
10075,0.0,6.0,"[1, 1]"
10076,0.0,6.0,"[1, 1]"
10077,0.0,6.0,"[1, 1]"
10078,0.0,6.0,"[1, 1]"
10079,0.0,6.0,"[1, 1]"
10080,0.0,6.0,"[1, 1]"
10081,0.0,6.0,"[1, 1]"
10082,0.0,0.0,[1]
10083,0.0,6.0,"[1, 1]"
10084,0.0,6.0,"[1, 1]"
10085,0.0,6.0,"[1, 1]"
10086,0.0,6.0,"[1, 1]"
10087,0.0,6.0,"[1, 1]"
10088,0.0,64.0,"[1, 1]"
10089,0.0,32.0,"[1, 1, 1]"
10090,0.0,21.5,"[1, 1, 1]"
10091,0.0,6.0,"[1, 1]"
10092,0.0,32.0,"[1, 1, 1]"
10093,0.0,12.8,"[1, 1, 1, 1, 1, 1]"
10094,0.0,6.0,"[1, 1]"
10095,0.2857142857142857,6.0,"[1, 1, 1, 1, 4, 1]"
10096,0.0,6.0,"[1, 1]"
10097,0.0,6.0,"[1, 1]"
10098,0.0,6.0,"[1, 1]"
10099,0.0,0.0,[1]
10100,0.0,0.0,[1]
10101,0.0,39.0,"[1, 1]"
10102,0.0,6.0,"[1, 1]"
10103,0.0,6.0,"[1, 1]"
10104,0.0,6.0,"[1, 1]"
10105,0.0,6.0,"[1, 1]"
10106,0.0,0.0,[1]
10107,0.0,0.0,[1]
10130,0.0,0.0,[1]
10205,0.2222222222222222,9.88888888888889,"[1, 1, 1, 3, 1, 1, 1, 3]"
10206,0.0,17.4,"[1, 1, 1, 1, 1, 1]"
10247,0.0,16.4,"[1, 1, 1, 1, 1, 1]"
10271,0.0,0.0,[1]
10281,0.0,9.833333333333334,"[1, 1, 1, 1, 1, 1, 1]"
10282,0.3333333333333333,4.190476190476191,"[1, 2, 4, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1]"
10301,0.75,2.0,"[2, 1, 1, 3, 3, 10, 8, 1, 17, 9, 5, 1, 3]"
10318,0.0,0.0,[1]
10319,0.0,0.0,[1]
10320,0.0,27.5,"[1, 1, 1]"
10321,0.0,0.0,[1]
10328,0.0,23.666666666666668,"[1, 1, 1, 1]"
10329,0.34782608695652173,4.260869565217392,"[1, 4, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 5, 3, 1]"
10332,0.0,0.0,[1]
10334,0.0,0.0,[1]
10335,0.0,35.5,"[1, 1, 1]"
10357,0.3333333333333333,13.166666666666666,"[1, 3, 1, 3, 1]"
10358,0.375,9.875,"[1, 2, 1, 2, 3, 1]"
10360,0.0,18.25,"[1, 1, 1, 1, 1]"
10361,0.6388888888888888,2.75,"[5, 2, 4, 6, 3, 6, 1, 3, 4, 3, 2, 1, 2, 8]"
10374,0.0,0.0,[1]
10391,0.0,25.0,"[1, 1]"
10394,0.0,0.0,[1]
10396,0.0,25.0,"[1, 1]"
10397,0.0,0.0,[1]
10408,0.0,0.0,[1]
10433,0.1,8.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]"
10434,0.3333333333333333,3.9166666666666665,"[1, 1, 1, 3, 1, 2, 3, 1, 1, 6, 1, 1, 1, 1, 2, 3, 1]"
10436,0.0,55.0,"[1, 1]"
10437,0.16666666666666666,10.5,"[1, 2, 1, 1, 1, 1]"
10488,0.0,0.0,[1]
10489,0.0,0.0,[1]
10499,0.0,15.0,"[1, 1]"
10509,0.0,22.0,"[1, 1]"
10510,0.0,69.0,"[1, 1]"
10512,0.47368421052631576,5.105263157894737,"[1, 2, 5, 1, 3, 1, 1, 2, 3, 3, 1]"
10513,0.8222222222222222,2.088888888888889,"[10, 3, 8, 8, 9, 1, 5, 5, 14]"
10526,0.0,0.0,[1]
10547,0.0,9.142857142857142,"[1, 1, 1, 1, 1, 1, 1, 1]"
10548,0.08333333333333333,7.75,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]"
10549,0.0,0.0,[1]
10551,0.21428571428571427,6.571428571428571,"[1, 1, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1]"
10585,0.29411764705882354,5.411764705882353,"[1, 2, 5, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1]"
10586,0.782608695652174,2.152173913043478,"[1, 18, 1, 4, 11, 2, 2, 7, 4, 5, 4]"
10588,0.0,26.0,"[1, 1]"
10589,0.2,12.6,"[1, 1, 1, 1, 2]"
10602,0.0,0.0,[1]
10613,0.0,9.5,"[1, 1, 1]"
10614,0.0,0.0,[1]
10622,0.2222222222222222,10.666666666666666,"[1, 1, 1, 1, 1, 2, 1, 2]"
10623,0.16666666666666666,10.833333333333334,"[1, 1, 1, 1, 3, 1]"
10624,0.2777777777777778,5.333333333333333,"[1, 1, 3, 1, 3, 1, 1, 1, 2, 1, 3, 3, 1, 1]"
10625,0.14285714285714285,13.714285714285714,"[1, 1, 1, 1, 2, 1, 1]"
10626,0.21428571428571427,7.0,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1]"
10627,0.5384615384615384,3.769230769230769,"[4, 4, 3, 1, 6, 1, 1, 1, 7, 1, 1, 2, 1]"
10661,0.0,13.8,"[1, 1, 1, 1, 1, 1]"
10662,0.3333333333333333,6.666666666666667,"[1, 1, 1, 1, 2, 1, 1, 1, 6]"
10664,0.0,0.0,[1]
10665,0.0,14.25,"[1, 1, 1, 1, 1]"
10700,0.0,0.0,[1]
10702,0.25,7.583333333333333,"[1, 1, 1, 5, 1, 1, 3, 1, 1, 1]"
10703,0.4090909090909091,4.2727272727272725,"[1, 8, 1, 1, 1, 1, 1, 5, 1, 1, 1, 3, 1, 1]"
10737,0.39285714285714285,3.5357142857142856,"[1, 4, 4, 2, 1, 1, 1, 1, 1, 4, 2, 3, 3, 1, 1, 3, 1, 1]"
10738,0.5151515151515151,3.0,"[1, 3, 5, 1, 1, 1, 1, 1, 7, 2, 6, 2, 1, 1, 2, 5, 1]"
10740,0.2,18.0,"[1, 1, 1, 1, 2]"
10741,0.5945945945945946,2.6216216216216215,"[1, 15, 4, 3, 1, 1, 1, 3, 6, 3, 1, 1, 1, 2, 1, 3]"
10754,0.0,0.0,[1]
10757,0.5789473684210527,2.5,"[1, 2, 3, 1, 3, 1, 2, 2, 2, 1, 6, 8, 4, 3, 1, 2, 6]"
10765,0.0,64.0,"[1, 1]"
10773,0.0,58.0,"[1, 1]"
10775,0.0,16.5,"[1, 1, 1]"
10776,0.0,22.25,"[1, 1, 1, 1, 1]"
10778,0.0,7.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10779,0.3,4.95,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 1, 7]"
10785,0.0,25.666666666666668,"[1, 1, 1, 1]"
10803,0.0,0.0,[1]
10809,0.0,16.0,"[1, 1]"
10816,0.0,0.0,[1]
10817,0.0,0.0,[1]
10825,0.0,0.0,[1]
10851,0.0,8.5,"[1, 1, 1]"
10852,0.0,8.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10854,0.375,11.875,"[1, 5, 1, 1, 2, 1]"
10855,0.3076923076923077,7.230769230769231,"[3, 3, 1, 1, 1, 3, 1, 1, 1, 1]"
10927,0.0,0.0,[1]
10928,0.0,31.0,"[1, 1]"
10931,0.0,20.75,"[1, 1, 1, 1, 1]"
10944,0.0,0.0,[1]
10947,0.7358490566037735,1.8679245283018868,"[2, 3, 1, 8, 7, 4, 1, 11, 1, 3, 11, 3, 1, 3, 6]"
10969,0.0,0.0,[1]
10974,0.0,0.0,[1]
10975,0.0,26.0,"[1, 1, 1]"
10981,0.0,0.0,[1]
11007,0.0,21.0,"[1, 1, 1]"
11044,0.0,0.0,[1]
11045,0.0,4.0,"[1, 1]"
11058,0.0,64.0,"[1, 1]"
11069,0.0,10.0,"[1, 1]"
11075,0.0,54.0,"[1, 1]"
11077,0.0,0.0,[1]
11078,0.0,10.0,"[1, 1]"
11079,0.0,47.0,"[1, 1]"
11080,0.3333333333333333,5.222222222222222,"[1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 2, 3, 1]"
11081,0.0,0.0,[1]
11089,0.0,0.0,[1]
11115,0.0,0.0,[1]
11116,0.0,0.0,[1]
11119,0.5,19.5,"[3, 1]"
11121,0.0,0.0,[1]
11154,0.0,0.0,[1]
11157,0.0,26.5,"[1, 1, 1]"
11203,0.0,0.0,[1]
11248,0.0,44.5,"[1, 1, 1]"
11249,0.0,27.0,"[1, 1, 1, 1]"
11251,0.6285714285714286,2.6285714285714286,"[10, 8, 1, 1, 3, 1, 3, 2, 1, 3, 2, 4, 1, 3]"
11259,0.0,42.0,"[1, 1, 1]"
11260,0.0,62.0,"[1, 1]"
11261,0.0,0.0,[1]
11265,0.0,0.0,[1]
11268,0.0,20.0,"[1, 1]"
11270,0.0,0.0,[1]
11271,0.0,18.0,"[1, 1, 1, 1]"
11273,0.0,44.5,"[1, 1, 1]"
11278,0.0,0.0,[1]
11279,0.0,54.0,"[1, 1]"
11284,0.0,0.0,[1]
11285,0.0,0.0,[1]
11286,0.0,65.0,"[1, 1]"
11287,0.0,65.0,"[1, 1]"
11288,0.0,65.0,"[1, 1]"
11289,0.0,65.0,"[1, 1]"
11290,0.0,65.0,"[1, 1]"
11291,0.0,65.0,"[1, 1]"
11292,0.0,65.0,"[1, 1]"
11293,0.0,65.0,"[1, 1]"
11294,0.0,0.0,[1]
11295,0.0,65.0,"[1, 1]"
11296,0.0,0.0,[1]
11297,0.0,0.0,[1]
11298,0.0,65.0,"[1, 1]"
11299,0.0,0.0,[1]
11300,0.0,65.0,"[1, 1]"
11301,0.0,65.0,"[1, 1]"
11302,0.0,65.0,"[1, 1]"
11303,0.0,0.0,[1]
11304,0.0,21.666666666666668,"[1, 1, 1, 1]"
11305,0.0,8.125,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
11306,0.0,65.0,"[1, 1]"
11307,0.0,0.0,[1]
11308,0.0,65.0,"[1, 1]"
11309,0.0,65.0,"[1, 1]"
11310,0.0,65.0,"[1, 1]"
11311,0.0,55.0,"[1, 1]"
11312,0.0,0.0,[1]
11313,0.0,65.0,"[1, 1]"
11314,0.0,65.0,"[1, 1]"
11315,0.0,0.0,[1]
11316,0.0,65.0,"[1, 1]"
11317,0.0,0.0,[1]
11318,0.0,65.0,"[1, 1]"
11319,0.0,65.0,"[1, 1]"
11320,0.0,65.0,"[1, 1]"
11321,0.0,65.0,"[1, 1]"
11322,0.0,0.0,[1]
11323,0.0,0.0,[1]
11345,0.3333333333333333,4.944444444444445,"[1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 3, 3]"
11346,0.44,3.56,"[1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 2, 5, 3, 3]"
11348,0.0,15.666666666666666,"[1, 1, 1, 1]"
11349,0.3684210526315789,4.526315789473684,"[2, 2, 1, 1, 1, 1, 1, 6, 1, 1, 3, 3, 1]"
11382,0.0,0.0,[1]
11383,0.0,5.0,"[1, 1]"
11384,0.125,12.125,"[1, 2, 1, 1, 1, 1, 1, 1]"
11385,0.0,0.0,[1]
11386,0.0,26.0,"[1, 1]"
11387,0.42105263157894735,4.894736842105263,"[2, 4, 3, 1, 2, 1, 2, 1, 1, 2, 1, 1]"
11400,0.17647058823529413,5.0588235294117645,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]"
11401,0.4782608695652174,3.8260869565217392,"[1, 6, 1, 1, 1, 6, 3, 1, 1, 1, 3, 1, 1]"
11402,0.0,19.666666666666668,"[1, 1, 1, 1]"
11403,0.74,1.94,"[3, 3, 4, 13, 4, 2, 1, 3, 1, 5, 5, 3, 2, 15]"
11411,0.5555555555555556,3.3333333333333335,"[1, 5, 3, 1, 7, 1, 2, 1, 4, 1, 4, 1, 3]"
11412,0.4838709677419355,3.032258064516129,"[2, 1, 1, 6, 1, 1, 1, 3, 1, 2, 1, 3, 1, 6, 1, 1, 5]"
11413,0.25,8.0,"[1, 1, 1, 3]"
11420,0.0,0.0,[1]
11421,0.0,33.0,"[1, 1]"
11422,0.26666666666666666,5.933333333333334,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 1, 1]"
11423,0.0,0.0,[1]
11424,0.0,0.0,[1]
11425,0.0,61.0,"[1, 1]"
11429,0.0,45.0,"[1, 1]"
11430,0.3125,5.1875,"[1, 3, 1, 1, 1, 1, 5, 1, 1, 1, 1, 5]"
11431,0.7346938775510204,1.9591836734693877,"[4, 7, 2, 1, 3, 2, 4, 2, 6, 7, 15, 2, 2, 3]"
11433,0.0,61.0,"[1, 1]"
11434,0.3333333333333333,29.666666666666668,"[1, 3, 1]"
11435,0.0,0.0,[1]
11436,0.0,16.5,"[1, 1, 1, 1, 1]"
11437,0.2857142857142857,6.428571428571429,"[1, 3, 2, 1, 2, 1, 1, 1, 1, 3, 1]"
11459,0.0,0.0,[1]
11463,0.0,0.0,[1]
11495,0.0,0.0,[1]
11501,0.0,17.0,"[1, 1]"
11514,0.0,0.0,[1]
11515,0.0,0.0,[1]
11534,0.0,0.0,[1]
11536,0.4090909090909091,4.409090909090909,"[4, 1, 3, 2, 1, 1, 1, 1, 1, 3, 3, 4, 1, 2]"
11537,0.0,0.0,[1]
11538,0.3333333333333333,17.0,"[1, 1, 2]"
11539,0.25,16.0,"[1, 1, 2, 1]"
11574,1.0,2.0,[3]
11577,0.0,0.0,[1]
11623,0.0,0.0,[1]
11649,0.0,11.4,"[1, 1, 1, 1, 1, 1]"
11650,0.0,16.2,"[1, 1, 1, 1, 1, 1]"
11652,0.25,10.125,"[1, 1, 1, 2, 1, 3, 1]"
11653,0.46153846153846156,3.730769230769231,"[5, 1, 3, 1, 1, 1, 8, 1, 3, 1, 3, 1, 1, 1, 1]"
11687,0.35714285714285715,6.0,"[1, 1, 3, 1, 2, 1, 1, 1, 5, 1]"
11688,0.4166666666666667,3.9583333333333335,"[1, 3, 1, 1, 1, 1, 2, 1, 7, 1, 6, 1, 1, 2, 1]"
11704,0.0,0.0,[1]
11726,0.25,17.0,"[3, 1, 1, 1]"
11728,0.0,30.0,"[1, 1]"
11729,0.4444444444444444,9.222222222222221,"[1, 5, 2, 1, 1, 1]"
11763,0.45161290322580644,3.064516129032258,"[5, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 3, 6]"
11764,0.5757575757575758,2.8484848484848486,"[6, 6, 2, 1, 1, 7, 3, 1, 5, 1, 1, 1, 3, 1, 3]"
11767,0.4,4.65,"[1, 2, 1, 1, 2, 1, 3, 3, 1, 2, 1, 3, 3]"
11783,0.16666666666666666,14.833333333333334,"[1, 1, 1, 3, 1, 1]"
11801,0.125,11.75,"[1, 1, 1, 1, 1, 1, 2, 1]"
11802,0.6216216216216216,2.6486486486486487,"[5, 8, 6, 1, 6, 1, 3, 1, 1, 1, 7, 1, 2, 6, 1]"
11804,0.0,0.0,[1]
11805,0.0,0.0,[1]
11839,0.0,11.0,"[1, 1]"
11840,0.0,0.0,[1]
11842,0.0,0.0,[1]
11856,0.0,0.0,[1]
11857,0.0,0.0,[1]
11858,0.0,0.0,[1]
11859,0.7916666666666666,2.0416666666666665,"[1, 8, 7, 2, 5, 9, 9, 4, 1, 16, 1]"
11867,0.0,0.0,[1]
11868,0.0,14.0,"[1, 1]"
11873,0.0,0.0,[1]
11875,0.0,0.0,[1]
11876,0.0,0.0,[1]
11880,0.6071428571428571,3.5357142857142856,"[1, 3, 3, 4, 2, 1, 1, 2, 17, 1, 1, 5]"
11881,0.6666666666666666,2.357142857142857,"[4, 1, 5, 7, 7, 4, 3, 3, 8, 1, 1, 1, 1, 3, 5]"
11886,0.0,0.0,[1]
11887,0.0,14.2,"[1, 1, 1, 1, 1, 1]"
11894,0.0,25.0,"[1, 1]"
11895,0.0,18.0,"[1, 1]"
11896,0.0,9.0,"[1, 1, 1]"
11897,0.0,25.0,"[1, 1]"
11898,0.0,18.0,"[1, 1]"
11899,0.0,0.0,[1]
11900,0.0,18.0,"[1, 1]"
11901,0.0,0.0,[1]
11902,0.0,18.0,"[1, 1]"
11903,0.0,0.0,[1]
11904,0.0,0.0,[1]
11905,0.0,29.0,"[1, 1]"
11906,0.0,0.0,[1]
11907,0.0,14.5,"[1, 1, 1]"
11908,0.0,0.0,[1]
11909,0.0,0.0,[1]
11910,0.0,0.0,[1]
11911,0.0,0.0,[1]
11912,0.0,25.0,"[1, 1]"
11913,0.0,25.0,"[1, 1]"
11914,0.0,14.333333333333334,"[1, 1, 1, 1]"
11917,0.0,13.6,"[1, 1, 1, 1, 1, 1]"
11919,0.3,7.7,"[1, 3, 1, 2, 1, 1, 3, 1]"
11920,0.0,18.0,"[1, 1]"
11921,0.0,18.0,"[1, 1]"
11922,0.0,18.0,"[1, 1]"
11924,0.0,0.0,[1]
11925,0.0,0.0,[1]
11926,0.0,18.0,"[1, 1]"
11927,0.0,18.0,"[1, 1]"
11928,0.0,18.0,"[1, 1]"
11929,0.0,0.0,[1]
11931,0.0,0.0,[1]
11952,0.0,0.0,[1]
11953,0.0,25.333333333333332,"[1, 1, 1, 1]"
11954,0.5217391304347826,3.8260869565217392,"[2, 5, 1, 2, 1, 1, 1, 1, 8, 1, 3, 1]"
11957,0.0,0.0,[1]
11991,0.125,10.75,"[1, 1, 1, 1, 1, 1, 1, 3]"
11992,0.3076923076923077,6.923076923076923,"[1, 1, 1, 3, 2, 2, 2, 1, 1, 1]"
11994,0.1111111111111111,9.777777777777779,"[1, 2, 1, 1, 1, 1, 1, 1, 1]"
11995,0.4,4.4,"[1, 1, 1, 2, 1, 4, 2, 3, 1, 1, 1, 3, 1]"
12029,0.0,14.0,"[1, 1, 1, 1, 1]"
12030,0.0,12.333333333333334,"[1, 1, 1, 1, 1, 1, 1]"
12032,0.0,11.857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1]"
12033,0.5625,3.09375,"[1, 2, 4, 5, 1, 1, 1, 2, 1, 2, 2, 3, 6, 2, 4]"
12067,0.0,0.0,[1]
12068,0.6666666666666666,6.0,"[1, 4]"
12069,0.0,0.0,[1]
12071,0.3,6.2,"[3, 2, 2, 1, 1, 1, 1, 1]"
12105,0.35714285714285715,4.571428571428571,"[1, 1, 2, 2, 1, 1, 1, 3, 1, 3]"
